,owner,culture,religion,hre,base_tax,base_production,trade_goods,base_manpower,capital,is_city,center_of_trade,name,province_id,trade_node,middle_x_pos,middle_y_pos
2371,MRA,makua,Unowned,False,1,1,ivory,1,Lomwe,True,0,Lomwe,4048,zambezi,3380.0,1625.0
2372,ZAN,swahili,sunni,False,2,2,ivory,1,Ibo,True,0,Ibo,4049,zanzibar,3430.0,1592.0
2373,FAD,bedouin_arabic,sunni,False,1,1,livestock,2,Tadmuriyah,True,0,Tadmor,405,aleppo,3410.0,829.0
2374,Unowned,bemba,Unowned,False,1,1,unknown,1,Luangwa,False,0,Luangwa,4050,zambezi,3296.0,1581.0
2375,Unowned,somali,sunni,False,1,1,unknown,1,EwasoNgiro,False,0,EwasoNgiro,4051,ethiopia,3433.0,1393.0
2376,Unowned,somali,sunni,False,1,1,unknown,1,Dawa,False,0,Dawa,4052,ethiopia,3441.0,1357.0
2377,Unowned,acholi,Unowned,False,1,1,unknown,1,Turkana,False,0,Turkana,4053,african_great_lakes,3359.0,1364.0
2378,Unowned,masaba,Unowned,False,2,2,unknown,1,Kuria,False,0,Kuria,4054,african_great_lakes,3362.0,1411.0
2379,Unowned,swahili,Unowned,False,1,1,unknown,1,Shambaa,False,0,Shamba,4055,african_great_lakes,3372.0,1471.0
2380,Unowned,takama,Unowned,False,1,1,unknown,1,Gogo,False,0,Gogo,4056,african_great_lakes,3334.0,1492.0
2381,Unowned,takama,Unowned,False,1,1,unknown,1,Nyatura,False,0,Nyatura,4057,african_great_lakes,3351.0,1475.0
2382,Unowned,swahili,Unowned,False,1,1,unknown,1,Zigua,False,0,Zigua,4058,african_great_lakes,3371.0,1498.0
2383,Unowned,masaba,Unowned,False,2,2,unknown,1,Shaga,False,0,Shaga,4059,african_great_lakes,3345.0,1435.0
2384,QAR,al_iraqiya_arabic,sunni,False,2,2,livestock,2,Sahiliyah,True,0,AsSahiliyah,406,basra,3467.0,834.0
2385,Unowned,Unowned,Unowned,False,1,1,unknown,1,Kikuyu,False,0,Kikuyu,4060,african_great_lakes,3388.0,1384.0
2386,KRW,takama,Unowned,False,2,2,iron,2,Buzinza,True,0,Buzinza,4061,african_great_lakes,3324.0,1448.0
2387,BSG,masaba,Unowned,False,3,3,fish,3,Bukaleeba,True,0,Basoga,4062,african_great_lakes,3339.0,1384.0
2388,KRW,ganda,Unowned,False,3,3,iron,2,Karagwe,True,0,Karagwe,4063,african_great_lakes,3293.0,1431.0
2389,BUG,ganda,Unowned,False,4,4,salt,4,Buganda,True,2,Buganda,4064,african_great_lakes,3306.0,1398.0
2390,BNY,ganda,Unowned,False,4,3,salt,3,Mugenyi,True,0,Bunyoro,4065,african_great_lakes,3296.0,1378.0
2391,NKO,ganda,Unowned,False,3,3,grain,2,Nkore,True,0,Ndorwe,4066,african_great_lakes,3277.0,1405.0
2392,RWA,rwandan,Unowned,False,4,4,iron,3,Nduga,True,0,Nduga,4067,african_great_lakes,3272.0,1429.0
2393,RWA,rwandan,Unowned,False,2,2,grain,3,Bafuriru,True,0,Buzozo,4068,african_great_lakes,3255.0,1445.0
2394,UBH,rwandan,Unowned,False,3,3,grain,3,Bushubi,True,0,Bushubi,4069,african_great_lakes,3283.0,1446.0
2395,MAM,al_suryah_arabic,sunni,False,1,1,livestock,1,ArRaqqa,True,0,ArRaqqa,407,aleppo,3422.0,799.0
2396,BUU,rwandan,Unowned,False,3,3,iron,3,Nkoma,True,0,Nkoma,4070,african_great_lakes,3274.0,1465.0
2397,UBH,Unowned,Unowned,False,2,2,grain,1,Buyogoma,True,0,Buyogoma,4071,african_great_lakes,3301.0,1462.0
2398,UBH,Unowned,Unowned,False,2,2,salt,2,Ruguru,True,0,Ruguru,4072,african_great_lakes,3289.0,1485.0
2399,Unowned,bena,Unowned,False,1,1,unknown,1,Hehe,False,0,Hehe,4073,african_great_lakes,3335.0,1521.0
2400,BNY,acholi,Unowned,False,1,1,livestock,2,Pubungo,True,0,Pubungo,4074,african_great_lakes,3308.0,1354.0
2401,Unowned,acholi,Unowned,False,1,1,unknown,1,Lango,False,0,Lango,4075,african_great_lakes,3332.0,1357.0
2402,Unowned,takama,Unowned,False,2,2,unknown,2,Muhambwe,False,0,Muhambwe,4076,african_great_lakes,3318.0,1482.0
2403,Unowned,bena,Unowned,False,2,2,unknown,1,Rukwa,False,0,Rukwa,4077,african_great_lakes,3300.0,1527.0
2404,LOA,kongolese,Unowned,False,2,1,ivory,2,Mayumba,True,0,Mayumba,4078,ivory_coast,2971.0,1437.0
2405,KON,kongolese,Unowned,False,3,2,ivory,2,Ngoyo,True,0,Ngoyo,4079,ivory_coast,3008.0,1485.0
2406,MSY,al_iraqiya_arabic,shiite,False,3,3,salt,5,Basra,True,1,Basra,408,basra,3552.0,899.0
2407,KON,kongolese,Unowned,False,4,3,slaves,4,Soyo,True,0,Soyo,4080,ivory_coast,3010.0,1506.0
2408,KON,kongolese,Unowned,False,1,1,spices,1,Okango,True,0,Tyo,4081,kongo,3063.0,1465.0
2409,KSJ,mbangala,Unowned,False,2,2,slaves,2,Kasanje,True,0,Kasanje,4082,kongo,3091.0,1559.0
2410,KSJ,mbangala,Unowned,False,2,2,slaves,3,Shinje,True,0,Shinje,4083,kongo,3101.0,1540.0
2411,KSJ,mbangala,Unowned,False,1,1,slaves,1,Malem,True,0,Malem,4084,kongo,3077.0,1579.0
2412,YAK,yaka,Unowned,False,3,2,slaves,3,Yaka,True,0,Yaka,4085,kongo,3075.0,1490.0
2413,KUB,kuba,Unowned,False,1,1,tropical_wood,2,Nunu,True,0,Nunu,4086,kongo,3104.0,1461.0
2414,YAK,yaka,Unowned,False,1,2,slaves,2,Kumbana,True,0,Kumbana,4087,kongo,3112.0,1502.0
2415,KUB,kuba,Unowned,False,2,2,spices,2,Munene,True,0,Munene,4088,kongo,3138.0,1489.0
2416,KUB,kuba,Unowned,False,2,1,cloth,3,Kuba,True,1,Kuba,4089,kongo,3156.0,1465.0
2417,QAR,al_iraqiya_arabic,shiite,False,2,2,wool,2,Karbala,True,0,Hillah,409,basra,3487.0,857.0
2418,KLD,luba,Unowned,False,1,1,grain,1,Songye,True,0,Songye,4090,kongo,3185.0,1478.0
2419,LND,lunda,Unowned,False,2,2,spices,2,Mpasu,True,0,Mpasu,4091,kongo,3143.0,1523.0
2420,LND,lunda,Unowned,False,3,3,ivory,3,Musumba,True,1,Rund,4092,kongo,3151.0,1548.0
2421,LND,lunda,Unowned,False,2,2,ivory,1,Lwena,True,0,Lwena,4093,kongo,3143.0,1569.0
2422,CKW,chokwe,Unowned,False,1,1,ivory,2,Chokwe,True,0,Chokwe,4094,kongo,3138.0,1598.0
2423,CKW,chokwe,Unowned,False,2,2,ivory,1,Ishindi,True,0,Ishindi,4095,kongo,3180.0,1594.0
2424,KLD,luba,Unowned,False,2,2,livestock,2,Kalundwe,True,0,Kalundwe,4096,kongo,3177.0,1516.0
2425,LUB,luba,Unowned,False,3,3,iron,3,Luba,True,1,Luba,4097,kongo,3208.0,1510.0
2426,KIK,luba,Unowned,False,2,2,salt,1,Kikondja,True,0,Upemba,4098,kongo,3212.0,1541.0
2427,LUB,luba,Unowned,False,2,2,iron,3,Hemba,True,0,Hemba,4099,kongo,3245.0,1508.0
2428,TEU,prussian,catholic,False,5,5,,3,Königsberg,True,1,Konigsberg,41,baltic_sea,3132.0,428.0
2429,QAR,al_iraqiya_arabic,sunni,False,4,4,cloth,4,Baghdad,True,1,Baghdad,410,basra,3501.0,847.0
2430,KZB,luba,Unowned,False,3,2,copper,3,Luapala,True,0,Luapala,4100,kongo,3250.0,1542.0
2431,KZB,luba,Unowned,False,2,3,salt,2,Lualaba,True,0,Lualaba,4101,kongo,3224.0,1564.0
2432,Unowned,bemba,Unowned,False,1,1,unknown,1,Bemba,False,0,Bemba,4102,kongo,3276.0,1568.0
2433,KZB,luba,Unowned,False,2,2,copper,2,Tabwa,True,0,Tabwa,4103,kongo,3275.0,1524.0
2434,Unowned,bemba,Unowned,False,1,1,unknown,1,Lamba,False,0,Lamba,4104,zambezi,3251.0,1601.0
2435,LUB,luba,Unowned,False,2,2,livestock,2,Kusu,True,0,Kusu,4105,kongo,3218.0,1473.0
2436,Unowned,bemba,Unowned,False,1,1,unknown,1,Lenje,False,0,Lenje,4106,zambezi,3233.0,1646.0
2437,KIK,luba,Unowned,False,1,2,copper,2,Kanongesha,True,0,Kanongesha,4107,kongo,3193.0,1572.0
2438,Unowned,bemba,Unowned,False,1,1,unknown,1,Kaonde,False,0,Kaonde,4108,zambezi,3207.0,1609.0
2439,Unowned,luba,Unowned,False,2,2,unknown,2,Lega,False,0,Lega,4109,kongo,3244.0,1464.0
2440,QAR,kurdish,sunni,False,4,4,cloth,4,Mosul,True,0,Mosul,411,aleppo,3479.0,791.0
2441,SCO,highland_scottish,catholic,False,2,2,grain,2,Dornoch,True,0,Sutherland,4110,north_sea,2736.0,359.0
2442,FRA,cosmopolitan_french,catholic,False,4,4,grain,2,Saintes,True,0,Saintonge,4111,bordeaux,2793.0,614.0
2443,FRA,gascon,catholic,False,3,3,wine,3,Cahors,True,0,Cahors,4112,bordeaux,2825.0,642.0
2444,SWE,Unowned,catholic,False,1,1,fur,1,Rovaniemi,True,0,Rovaniemi,4113,baltic_sea,3214.0,158.0
2445,SWE,sapmi,catholic,False,1,1,unknown,1,Jokkmokk,True,0,NorthernLappmarks,4114,baltic_sea,3125.0,129.0
2446,LIT,byelorussian,orthodox,False,2,2,grain,2,Mazyr,True,0,Mazyr,4115,kiev,3280.0,485.0
2447,Unowned,ryazanian,orthodox,False,3,3,grain,3,Odayev,True,0,UpperOka,4116,kiev,3368.0,460.0
2448,MOS,novgorodian,orthodox,False,2,2,naval_supplies,1,Bezhetsk,True,0,Bezhetsk,4117,,3384.0,357.0
2449,DMS,irish,catholic,False,2,3,copper,1,Cork,True,1,Desmond,4118,north_sea,2673.0,483.0
2450,SLN,irish,catholic,False,3,3,naval_supplies,2,Sligo,True,0,Sligo,4119,north_sea,2676.0,447.0
2451,MSY,al_iraqiya_arabic,shiite,False,4,4,sugar,1,Ahvaz,True,0,Khuzestan,412,basra,3571.0,887.0
2452,KID,irish,catholic,False,3,3,grain,3,Naas,True,0,Kildare,4120,north_sea,2696.0,463.0
2453,ULS,irish,catholic,False,3,3,grain,2,Carrickfergus,True,0,Ulster,4121,north_sea,2711.0,431.0
2454,NOV,novgorodian,orthodox,False,1,1,fur,1,Shenkursk,True,0,Shenkursk,4122,white_sea,3465.0,253.0
2455,SWE,finnish,catholic,False,1,1,fur,1,Messukylä,True,0,Birkaland,4123,baltic_sea,3180.0,270.0
2456,NOV,karelian,orthodox,False,1,1,fur,1,Lieksa,True,0,Kovero,4124,,3273.0,242.0
2457,HUN,hungarian,catholic,False,3,3,livestock,2,Szolnok,True,0,Szolnok,4125,pest,3126.0,576.0
2458,HUN,hungarian,catholic,False,2,2,livestock,1,Bács,True,0,Bacs,4126,pest,3111.0,608.0
2459,HUN,transylvanian,orthodox,False,2,2,,2,Turda,True,1,Turda,4127,pest,3178.0,588.0
2460,HUN,Unowned,catholic,False,3,3,cloth,2,Sibiu,True,0,Kiralyfold,4128,pest,3190.0,611.0
2461,PRM,uralic,orthodox,False,1,1,fur,1,Ust-Vym,True,0,UstVym,4129,white_sea,3572.0,268.0
2462,LRI,luri,shiite,False,3,3,grain,2,Khorramabad,True,0,Lorestan,413,basra,3567.0,847.0
2463,ENG,english,catholic,False,2,2,wool,1,Bath,True,0,Somerset,4130,english_channel,2759.0,506.0
2464,RFR,togoku,shinto,False,3,3,livestock,2,Sannohe,True,0,Mutsu,4131,nippon,5006.0,720.0
2465,Unowned,Unowned,Unowned,False,0,0,,0,Mweru,False,0,Mweru,4132,,3254.0,1540.0
2466,Unowned,Unowned,Unowned,False,0,0,,0,Kivu,False,0,Kivu,4133,,3260.0,1430.0
2467,Unowned,Unowned,Unowned,False,0,0,,0,Rutanzige,False,0,Rutanzige,4134,,3268.0,1403.0
2468,Unowned,Unowned,Unowned,False,0,0,,0,Albert,False,0,Albert,4135,,3288.0,1371.0
2469,Unowned,Unowned,Unowned,False,0,0,,0,Zaysan,False,0,Zaysan,4136,,4079.0,550.0
2470,Unowned,Unowned,Unowned,False,0,0,,0,Alakol,False,0,Alakol,4137,,4072.0,606.0
2471,Unowned,Unowned,Unowned,False,0,0,,0,IssykKul,False,0,IssykKul,4138,,4009.0,677.0
2472,Unowned,Unowned,Unowned,False,0,0,,0,Oulujarvi,False,0,Oulujarvi,4139,,3238.0,215.0
2473,TIM,luri,sunni,False,2,2,cloth,2,Hamedan,True,0,Hamadan,414,basra,3574.0,823.0
2474,Unowned,Unowned,Unowned,False,0,0,,0,Saimaa,False,0,Saimaa,4140,,3247.0,279.0
2475,DTT,lower_saxon,catholic,True,2,3,grain,3,Meldorf,True,0,Ditmarschen,4141,,2944.0,444.0
2476,DAN,danish,catholic,False,4,4,naval_supplies,3,Aarhus,True,1,Aarhus,4142,,2965.0,397.0
2477,NOR,norwegian,catholic,False,3,3,naval_supplies,2,Moss,True,0,Smalenene,4143,,2983.0,322.0
2478,NOR,norwegian,catholic,False,2,2,naval_supplies,1,Bratsberg,True,0,Bratsberg,4144,,2945.0,326.0
2479,NOR,norwegian,catholic,False,1,2,iron,1,Mandal,True,0,Agdesiden,4145,north_sea,2927.0,344.0
2480,Unowned,Unowned,Unowned,False,0,0,,0,Jotenheimen,False,0,Jotenheimen,4146,north_sea,2938.0,288.0
2481,RSO,russian,orthodox,False,3,3,grain,2,Rostov,True,0,Rostov,4147,,3410.0,379.0
2482,NOV,novgorodian,orthodox,False,2,1,naval_supplies,1,Luki,True,0,Luki,4148,,3276.0,382.0
2483,DAN,danish,catholic,False,3,3,livestock,2,Kolding,True,0,Kolding,4149,,2954.0,406.0
2484,TIM,kurdish,sunni,False,3,3,grain,3,Kirkuk,True,0,Shahrizor,415,basra,3500.0,812.0
2485,POR,portugese,catholic,False,3,2,wine,2,Évora,True,0,Evora,4150,sevilla,2685.0,744.0
2486,SWE,sapmi,catholic,False,1,1,fur,1,Inari,True,0,Inari,4151,white_sea,3204.0,103.0
2487,SWE,sapmi,catholic,False,1,1,fur,1,Maanselkä,True,0,Kajaani,4152,baltic_sea,3249.0,181.0
2488,Unowned,Unowned,Unowned,False,0,0,,0,TheSkands,False,0,TheSkands,4153,north_sea,3083.0,140.0
2489,Unowned,Unowned,Unowned,False,0,0,,0,ThePyrenees,False,0,ThePyrenees,4154,,2813.0,673.0
2490,Unowned,Unowned,Unowned,False,0,0,,0,TheCarpathians,False,0,TheCarpathians,4155,,3192.0,582.0
2491,Unowned,Unowned,Unowned,False,0,0,,0,TheCaucasus,False,0,TheCaucasus,4156,,3497.0,676.0
2492,Unowned,Unowned,Unowned,False,0,0,,0,TheAlps,False,0,TheAlps,4157,,2908.0,629.0
2493,JJI,sidamo,shamanism,False,1,2,slaves,1,Fofa,True,0,Janjero,4158,ethiopia,3389.0,1265.0
2494,Unowned,Unowned,Unowned,False,0,0,,0,TheAlps2,False,0,TheAlps2,4159,,3003.0,585.0
2495,QAR,azerbaijani,shiite,False,7,7,silk,3,Tabriz,True,2,Tabriz,416,persia,3532.0,761.0
2496,Unowned,Unowned,Unowned,False,0,0,,0,TheAlps3,False,0,TheAlps3,4160,,2962.0,597.0
2497,Unowned,Unowned,Unowned,False,0,0,,0,TheAlps4,False,0,TheAlps4,4161,,2924.0,607.0
2498,Unowned,Unowned,Unowned,False,0,0,,0,TheAlps5,False,0,TheAlps5,4162,,2924.0,594.0
2499,SWE,swedish,catholic,False,2,1,grain,1,Elfsborg,True,1,Elfsborg,4163,,3006.0,363.0
2500,SWE,swedish,catholic,False,1,1,naval_supplies,1,Dalaborg,True,0,Dal,4164,,2995.0,334.0
2501,DAN,danish,catholic,False,3,3,livestock,3,Gladsax,True,0,Goinge,4165,,3023.0,404.0
2502,SWE,swedish,catholic,False,1,1,naval_supplies,1,Växjö,True,0,Tioharad,4166,baltic_sea,3031.0,378.0
2503,Unowned,Unowned,Unowned,False,0,0,,0,HighAtlas,False,0,HighAtlas,4167,,2726.0,862.0
2504,Unowned,Unowned,Unowned,False,0,0,,0,HighAtlas2,False,0,HighAtlas2,4168,,2767.0,841.0
2505,Unowned,Unowned,Unowned,False,0,0,,0,Aures,False,0,Aures,4169,,2916.0,807.0
2506,KRY,mazandarani,shiite,False,5,5,silk,2,Lahijan,True,0,Lahijan,417,persia,3587.0,780.0
2507,Unowned,Unowned,Unowned,False,0,0,,0,Zagros,False,0,Zagros,4170,persia,3599.0,864.0
2508,TIM,persian,sunni,False,1,1,,1,Abarquh,True,0,Abarquh,4171,persia,3640.0,883.0
2509,Unowned,Unowned,Unowned,False,0,0,,0,Zagros2,False,0,Zagros2,4172,persia,3547.0,797.0
2510,HUN,serbian,orthodox,False,2,2,grain,1,Mitrovica,True,0,Syrmia,4173,pest,3111.0,623.0
2511,VEN,albanian,orthodox,False,2,2,salt,1,Durrës,True,1,Durres,4174,ragusa,3113.0,704.0
2512,ALB,albanian,orthodox,False,2,2,wool,2,Lezhë,True,0,Lezhe,4175,ragusa,3119.0,686.0
2513,SER,serbian,orthodox,False,3,3,livestock,1,Kruševac,True,0,Branicevo,4176,ragusa,3141.0,642.0
2514,Unowned,Unowned,Unowned,False,0,0,,0,Elburz,False,0,Elburz,4177,persia,3628.0,796.0
2515,Unowned,Unowned,Unowned,False,0,0,,0,PonticMountains,False,0,PonticMountains,4178,,3410.0,719.0
2516,Unowned,Unowned,Unowned,False,0,0,,0,ArmenianHighlands,False,0,ArmenianHighlands,4179,persia,3494.0,751.0
2517,AKK,kurdish,sunni,False,3,3,livestock,2,Diyarbakir,True,1,Diyarbakir,418,aleppo,3431.0,761.0
2518,ITO,kyushuan,shinto,False,3,2,livestock,2,Obi,True,0,Hyuga,4180,nippon,4855.0,869.0
2519,KKC,kyushuan,shinto,False,2,3,fish,3,Kumamoto,True,0,Higo,4181,nippon,4843.0,859.0
2520,SHN,kyushuan,shinto,False,5,2,naval_supplies,2,Nagasaki,True,0,Hizen,4182,nippon,4831.0,851.0
2521,YMN,japanese,shinto,False,4,2,fish,2,Hamada,True,0,Iwami,4183,nippon,4871.0,818.0
2522,YMN,japanese,shinto,False,3,2,iron,2,Okayama,True,0,Bizen,4184,nippon,4897.0,818.0
2523,ISK,japanese,shinto,False,3,2,fish,2,Miyazu,True,0,Tango,4185,nippon,4918.0,809.0
2524,KNO,japanese,shinto,False,3,2,copper,2,Yuzuki,True,0,Iyo,4186,nippon,4880.0,842.0
2525,HTK,japanese,shinto,False,2,3,naval_supplies,2,Wakayama,True,0,Kii,4187,nippon,4922.0,837.0
2526,OGS,togoku,shinto,False,2,2,livestock,2,Nagano,True,0,Shinano,4188,nippon,4960.0,796.0
2527,ASK,togoku,shinto,False,3,2,iron,3,Kamakura,True,0,Sagami,4189,nippon,4979.0,814.0
2528,TIM,armenian,coptic,False,4,4,wine,3,Yerevan,True,1,Yerevan,419,persia,3501.0,719.0
2529,CBA,togoku,shinto,False,2,1,fish,2,Sakura,True,0,Shimousa,4190,nippon,4994.0,808.0
2530,UTN,togoku,shinto,False,2,2,grain,2,Utsunomiya,True,0,Shimotsuke,4191,nippon,4990.0,782.0
2531,AKT,togoku,shinto,False,2,2,fish,2,Akita,True,0,Ugo,4192,nippon,4995.0,727.0
2532,AKT,togoku,shinto,False,1,1,fish,1,Katsuyama,True,0,Oshima,4193,nippon,4996.0,685.0
2533,MNG,chihan,confucianism,False,3,3,grain,2,Yongping,True,0,Yongping,4194,beijing,4659.0,721.0
2534,MNG,chihan,confucianism,False,2,2,grain,2,Zhending,True,0,Zhending,4195,beijing,4598.0,757.0
2535,MNG,jianghuai,confucianism,False,3,3,fish,2,Haizhou,True,0,Haizhou,4196,hangzhou,4664.0,822.0
2536,MNG,hubei,confucianism,False,2,2,grain,1,Huangzhou,True,0,Huangzhou,4197,xian,4604.0,888.0
2537,MNG,xibei,confucianism,False,2,2,grain,1,Fengxiang,True,0,Fengxiang,4198,xian,4483.0,823.0
2538,MNG,miao,animism,False,1,1,tea,1,Tongren,True,0,Tongren,4199,canton,4497.0,934.0
2539,TEU,prussian,catholic,False,3,3,naval_supplies,2,Allenstein,True,0,Warmia,42,baltic_sea,3125.0,445.0
2540,QAR,azerbaijani,shiite,False,2,2,cotton,2,Ganja,True,0,Ganja,420,persia,3527.0,711.0
2541,MYR,manchu,tengri_pagan_reformed,False,1,2,livestock,2,Hulan,True,0,Hulan,4200,girin,4783.0,593.0
2542,MJZ,manchu,confucianism,False,4,3,fur,3,Jianzhou,True,0,Jianzhou,4201,girin,4783.0,680.0
2543,KRC,chahar,vajrayana,False,2,2,livestock,1,Baichungtze,True,0,Taining,4202,girin,4728.0,624.0
2544,KHA,mongol,vajrayana,False,3,2,livestock,2,Ulanhad,True,0,JuUd,4203,girin,4666.0,638.0
2545,SYG,oirats,vajrayana,False,1,1,livestock,2,Anding,True,0,Anding,4204,lhasa,4328.0,759.0
2546,UTS,tibetan,vajrayana,False,1,1,livestock,1,Nagchu,True,0,Nagchu,4205,lhasa,4254.0,874.0
2547,KHA,oirats,tengri_pagan_reformed,False,1,1,livestock,1,Balikul,True,0,Balikul,4206,yumen,4266.0,645.0
2548,KAS,uyghur,tengri_pagan_reformed,False,3,3,wine,2,Balikul,True,0,Turpan,4207,yumen,4203.0,680.0
2549,OIR,uyghur,sunni,False,2,2,grain,1,Balikul,True,0,Qurqara,4208,yumen,4110.0,645.0
2550,KAS,uyghur,sunni,False,2,2,wool,1,Maralbexi,True,0,Maralbexi,4209,samarkand,4031.0,738.0
2551,SRV,azerbaijani,sunni,False,3,3,,2,Baku,True,0,Shirvan,421,persia,3573.0,727.0
2552,KAS,uyghur,sunni,False,2,2,wool,1,YangiHissar,True,0,YangiHissar,4210,samarkand,3983.0,762.0
2553,MNG,sichuanese,confucianism,False,2,2,grain,1,Dazhou,True,0,Dazhou,4211,chengdu,4495.0,875.0
2554,MNG,sichuanese,confucianism,False,3,2,tea,2,Jiazhou,True,0,Jiazhou,4212,chengdu,4423.0,905.0
2555,MNG,sichuanese,confucianism,False,2,2,grain,2,Luzhou,True,0,Luzhou,4213,chengdu,4445.0,923.0
2556,NVK,nivkh,tengri_pagan_reformed,False,1,1,fur,1,Kalar,True,0,Kalar,4214,girin,4968.0,494.0
2557,EJZ,manchu,tengri_pagan_reformed,False,1,1,naval_supplies,1,Fudali,True,0,Fudali,4215,girin,4932.0,536.0
2558,NHX,manchu,tengri_pagan_reformed,False,1,1,fish,1,Ulch,True,0,Ulch,4216,girin,4965.0,532.0
2559,NHX,manchu,tengri_pagan_reformed,False,2,2,naval_supplies,2,Pijin,True,0,Pijin,4217,girin,4915.0,599.0
2560,KRC,chahar,tengri_pagan_reformed,False,1,1,livestock,1,Buteha,True,0,Buteha,4218,girin,4731.0,549.0
2561,KHA,khalkha,tengri_pagan_reformed,False,1,1,livestock,2,BayanTumen,True,0,BayanTumen,4219,yumen,4633.0,580.0
2562,GEO,georgian,orthodox,False,3,3,cloth,3,Kutaisi,True,0,Imereti,422,crimea,3476.0,680.0
2563,KHA,khalkha,tengri_pagan_reformed,False,2,2,fur,3,Khiagt,True,0,Khiagt,4220,yumen,4477.0,531.0
2564,KHA,khalkha,tengri_pagan_reformed,False,1,1,livestock,1,Dundgovi,True,0,Dundgovi,4221,yumen,4465.0,619.0
2565,KHA,oirats,tengri_pagan_reformed,False,1,1,livestock,2,Ulaangom,True,0,Ulaangom,4222,yumen,4241.0,538.0
2566,MNG,mongol,vajrayana,False,1,1,livestock,2,Otog,True,0,Hetao,4223,xian,4491.0,734.0
2567,Unowned,Unowned,Unowned,False,0,0,,0,TokaiSea,False,0,TokaiSea,4224,,4994.0,816.0
2568,Unowned,Unowned,Unowned,False,0,0,,0,HokkaidoCoast,False,0,HokkaidoCoast,4225,,5075.0,661.0
2569,Unowned,Unowned,Unowned,False,0,0,,0,JapanBasin,False,0,JapanBasin,4226,,4914.0,683.0
2570,KOR,korean,confucianism,False,4,3,paper,2,Jinju,True,0,Daegu,4227,nippon,4807.0,809.0
2571,KOR,korean,confucianism,False,3,3,,2,Naju,True,0,Naju,4228,nippon,4787.0,816.0
2572,KOR,korean,confucianism,False,3,2,cotton,1,Chungju,True,0,Chungju,4229,nippon,4803.0,789.0
2573,GEO,georgian,orthodox,False,4,4,dyes,2,T'bilisi,True,1,Tblisi,423,crimea,3505.0,699.0
2574,KOR,korean,confucianism,False,3,3,chinaware,1,Suwon,True,0,Suwon,4230,nippon,4792.0,777.0
2575,KOR,korean,confucianism,False,2,2,naval_supplies,1,Haeju,True,0,Haeju,4231,nippon,4778.0,752.0
2576,KOR,korean,confucianism,False,2,2,fur,1,Ganggye,True,0,Ganggye,4232,nippon,4782.0,706.0
2577,Unowned,Unowned,Unowned,False,0,0,,0,BohaiSea,False,0,BohaiSea,4233,beijing,4677.0,741.0
2578,Unowned,Unowned,Unowned,False,0,0,,0,WesternYellowSea,False,0,WesternYellowSea,4234,,4699.0,811.0
2579,Unowned,Unowned,Unowned,False,0,0,,0,VistulaLagoon,False,0,VistulaLagoon,4235,,3115.0,436.0
2580,HUN,slovak,catholic,False,2,3,iron,1,Trencin,True,0,Trencin,4236,pest,3100.0,542.0
2581,BOH,czech,hussite,True,3,3,grain,2,Olomouc,True,0,Olomouc,4237,,3072.0,531.0
2582,GLG,schlesian,catholic,True,4,4,glass,2,Liegnitz,True,0,Leignitz,4238,krakow,3061.0,511.0
2583,SER,serbian,orthodox,False,4,4,cloth,2,Belgrade,True,1,Belgrade,4239,ragusa,3116.0,632.0
2584,ARL,azerbaijani,shiite,False,3,3,dyes,3,Ardabil,True,0,Ardabil,424,persia,3547.0,748.0
2585,HUN,hungarian,catholic,False,3,3,livestock,2,Fehérvár,True,0,Fejer,4240,pest,3088.0,583.0
2586,LIV,latvian,catholic,False,2,2,livestock,2,Wenden,True,0,Wenden,4241,baltic_sea,3214.0,382.0
2587,LIT,byelorussian,orthodox,False,2,2,iron,1,Ula,True,0,Ula,4242,kiev,3256.0,433.0
2588,LIT,byelorussian,orthodox,False,2,2,grain,1,Toropets,True,0,Toropets,4243,,3305.0,394.0
2589,LIT,ryazanian,orthodox,False,2,2,grain,1,Trubchevsk,True,0,Starodub,4244,kiev,3314.0,471.0
2590,SMO,ryazanian,orthodox,False,2,2,cloth,1,Vyazma,True,0,Vyazma,4245,kiev,3332.0,419.0
2591,LIT,byelorussian,orthodox,False,1,1,wool,1,Mstsislaw,True,0,Mstislav,4246,kiev,3297.0,448.0
2592,LIT,ruthenian,orthodox,False,1,2,grain,1,Ovruch,True,0,Owrucz,4247,kiev,3245.0,503.0
2593,TVE,russian,orthodox,False,3,3,livestock,1,Kashin,True,0,Kashin,4248,,3387.0,384.0
2594,TVE,russian,orthodox,False,2,2,grain,1,Zubtsov,True,0,Zubtsov,4249,,3357.0,394.0
2595,SRV,dagestani,sunni,False,3,3,fish,1,Derbent,True,0,Dagestan,425,astrakhan,3566.0,696.0
2596,YAR,russian,orthodox,False,2,2,livestock,2,Mologa,True,0,Mologa,4250,,3405.0,354.0
2597,MOS,russian,orthodox,False,3,3,grain,2,Mozhaisk,True,0,Mozhaisk,4251,,3362.0,413.0
2598,MOS,russian,orthodox,False,2,2,livestock,2,Kolomna,True,0,Kolomna,4252,,3398.0,423.0
2599,MOS,russian,orthodox,False,3,3,salt,2,Yuriev,True,1,Yuriev,4253,,3413.0,399.0
2600,MOS,russian,orthodox,False,3,2,grain,2,Starodub,True,0,Starodub,4254,,3471.0,388.0
2601,RYA,ryazanian,orthodox,False,2,2,iron,2,Pronsk,True,0,Pronsk,4255,,3419.0,462.0
